;HT;Hmix;Hlocal;Hfeld;Hchave;Placa;codigo
412;NA;9.65;9.65;15.28;15.41;23;0211 A2_1_23
413;NA;5.87;5.87;10.65;11.29;24;0211 A2_1_24
414;NA;10.3;10.3;16.03;16.08;25;0211 A2_1_25
415;8.75;8.75;12.49;18.46;18.24;26;0211 A2_1_26
416;NA;9.28;9.28;14.85;15.04;27;0211 A2_1_27
417;9;9;11.61;17.5;17.39;28;0211 A2_1_28
418;NA;9.16;9.16;14.71;14.92;29;0211 A2_1_29
419;NA;9.65;9.65;15.28;15.41;30;0211 A2_1_30
420;NA;8.92;8.92;14.42;14.66;31.1;0211 A2_1_31.1
421;NA;7.92;7.92;13.22;13.6;31.2;0211 A2_1_31.2
422;NA;10.53;10.53;16.29;16.31;32;0211 A2_1_32
423;NA;10.53;10.53;16.29;16.31;33;0211 A2_1_33
424;NA;10;10;15.69;15.78;34;0211 A2_1_34
425;NA;10.41;10.41;16.16;16.2;35;0211 A2_1_35
426;7;7;7.14;12.27;12.75;36;0211 A2_1_36
427;NA;10.65;10.65;16.42;16.43;37;0211 A2_1_37
428;NA;8.11;8.11;13.45;13.8;38;0211 A2_1_38
429;NA;11.5;11.5;17.38;17.28;39;0211 A2_1_39
430;NA;10.7;10.7;16.49;16.49;40;0211 A2_1_40
431;NA;11.44;11.44;17.31;17.22;41;0211 A2_1_41
432;NA;10.59;10.59;16.36;16.37;42;0211 A2_1_42
433;6.25;6.25;8.92;14.42;14.66;43;0211 A2_1_43
434;NA;11.05;11.05;16.87;16.83;45;0211 A2_1_45
435;NA;9.65;9.65;15.28;15.41;46;0211 A2_1_46
436;NA;10.59;10.59;16.36;16.37;47;0211 A2_1_47
437;NA;8.42;8.42;13.83;14.14;48;0211 A2_1_48
438;8;8;9.94;15.62;15.72;49;0211 A2_1_49
439;8;8;10.59;16.36;16.37;50;0211 A2_1_50
440;7.25;7.25;6.21;11.09;11.69;51;0211 A2_1_51
441;NA;8.55;8.55;13.98;14.27;52;0211 A2_1_52
442;10;10;10.3;16.03;16.08;53;0211 A2_1_53
443;9;9;11.39;17.25;17.16;54;0211 A2_1_54
444;NA;10;10;15.69;15.78;55;0211 A2_1_55
445;7.5;7.5;9.53;15.14;15.29;56;0211 A2_1_56
446;NA;9.94;9.94;15.62;15.72;57;0211 A2_1_57
447;NA;9.04;9.04;14.57;14.79;58;0211 A2_1_58
448;8;8;10.53;16.29;16.31;59;0211 A2_1_59
449;NA;10.53;10.53;16.29;16.31;60;0211 A2_1_60
450;8;8;10.82;16.62;16.6;61;0211 A2_1_61
451;NA;9.47;9.47;15.07;15.23;62;0211 A2_1_62
452;NA;10.88;10.88;16.68;16.66;63;0211 A2_1_63
453;8.5;8.5;9.88;15.55;15.66;64;0211 A2_1_64
454;NA;9.16;9.16;14.71;14.92;65;0211 A2_1_65
455;NA;10.24;10.24;15.96;16.02;66;0211 A2_1_66
456;7.5;7.5;8.11;13.45;13.8;67;0211 A2_1_67
457;NA;10.12;10.12;15.82;15.9;68;0211 A2_1_68
458;NA;11.22;11.22;17.06;17;69;0211 A2_1_69
459;8;8;12.54;18.52;18.29;70;0211 A2_1_70
460;NA;8.86;8.86;14.35;14.6;71;0211 A2_1_71
461;NA;8.73;8.73;14.2;14.47;72;0211 A2_1_72
462;8;8;10.65;16.42;16.43;73;0211 A2_1_73
463;NA;8.55;8.55;13.98;14.27;74;0211 A2_1_74
464;NA;11.16;11.16;17;16.94;75;0211 A2_1_75
465;NA;11.39;11.39;17.25;17.16;76;0211 A2_1_76
466;6.5;6.5;5.17;9.74;10.46;77;0211 A2_1_77
467;NA;10.99;10.99;16.81;16.74;1;0211 A2_2_1
468;NA;10.3;10.3;16.03;16.05;2;0211 A2_2_2
469;NA;9.47;9.47;15.07;15.2;3;0211 A2_2_3
470;NA;8.86;8.86;14.35;14.57;4.1;0211 A2_2_4.1
471;NA;8.3;8.3;13.68;13.98;4.2;0211 A2_2_4.2
472;NA;11.39;11.39;17.25;17.13;5;0211 A2_2_5
473;8.5;8.5;12.33;18.28;18.05;6;0211 A2_2_6
474;NA;11.61;11.61;17.5;17.35;7;0211 A2_2_7
475;NA;10.93;10.93;16.75;16.68;8;0211 A2_2_8
476;NA;10.76;10.76;16.55;16.51;9;0211 A2_2_9
477;7.75;7.75;11.67;17.56;17.41;10;0211 A2_2_10
478;6.35;6.35;8.73;14.2;14.44;11;0211 A2_2_11
479;NA;10.65;10.65;16.42;16.4;12;0211 A2_2_12
480;NA;9.41;9.41;15;15.14;13;0211 A2_2_13
481;7.5;7.5;9.71;15.35;15.45;14;0211 A2_2_14
482;7.75;7.75;7.98;13.3;13.64;15;0211 A2_2_15
483;NA;12.49;12.49;18.46;18.21;16;0211 A2_2_16
484;NA;8.42;8.42;13.83;14.11;17;0211 A2_2_17
485;NA;11.5;11.5;17.38;17.24;18;0211 A2_2_18
486;NA;10.65;10.65;16.42;16.4;19;0211 A2_2_19
487;NA;9.82;9.82;15.48;15.57;20;0211 A2_2_20
488;NA;9.77;9.77;15.41;15.51;21;0211 A2_2_21
489;NA;9.88;9.88;15.55;15.63;22;0211 A2_2_22
490;NA;10.59;10.59;16.36;16.34;23.1;0211 A2_2_23.1
491;6.25;6.25;7.14;12.27;12.72;24;0211 A2_2_24
492;6.25;6.25;6.94;12.02;12.5;25;0211 A2_2_25
493;NA;6.41;6.41;11.35;11.9;26;0211 A2_2_26
494;NA;4.39;4.39;8.69;9.47;27;0211 A2_2_27
495;NA;6.14;6.14;11;11.59;28;0211 A2_2_28
496;6;6;5.1;9.65;10.36;29;0211 A2_2_29
497;NA;7.53;7.53;12.75;13.15;30;0211 A2_2_30
498;NA;10.3;10.3;16.03;16.05;31;0211 A2_2_31
499;8;8;10.18;15.89;15.93;33;0211 A2_2_33
500;10;10;9.88;15.55;15.63;34;0211 A2_2_34
501;NA;11.27;11.27;17.13;17.02;35;0211 A2_2_35
502;NA;20.23;20.23;26.04;25.31;36;0211 A2_2_36
503;8.25;8.25;10.24;15.96;15.99;37;0211 A2_2_37
504;8.5;8.5;11.55;17.44;17.3;38;0211 A2_2_38
505;6;6;6.14;11;11.59;39;0211 A2_2_39
506;NA;8.23;8.23;13.61;13.91;40;0211 A2_2_40
507;9;9;11.94;17.87;17.68;41;0211 A2_2_41
508;NA;8.55;8.55;13.98;14.24;42;0211 A2_2_42
509;NA;7.01;7.01;12.1;12.58;43.1;0211 A2_2_43.1
510;NA;5.59;5.59;10.29;10.94;43.2;0211 A2_2_43.2
511;NA;4.82;4.82;9.27;10.01;43.3;0211 A2_2_43.3
512;NA;10.12;10.12;15.82;15.87;44;0211 A2_2_44
513;NA;6.88;6.88;11.94;12.43;45;0211 A2_2_45
514;NA;8.04;8.04;13.38;13.71;46;0211 A2_2_46
515;NA;11.67;11.67;17.56;17.41;47;0211 A2_2_47
516;NA;8.36;8.36;13.76;14.04;48;0211 A2_2_48
517;NA;11.33;11.33;17.19;17.08;49;0211 A2_2_49
518;NA;9.59;9.59;15.21;15.32;50;0211 A2_2_50
519;NA;9.1;9.1;14.64;14.82;51;0211 A2_2_51
520;NA;11.94;11.94;17.87;17.68;52;0211 A2_2_52
521;NA;11.1;11.1;16.94;16.85;53;0211 A2_2_53
522;NA;11.44;11.44;17.31;17.19;54;0211 A2_2_54
523;9;9;12.86;18.86;18.57;55;0211 A2_2_55
524;9;9;11.05;16.87;16.8;56;0211 A2_2_56
525;9.25;9.25;11.67;17.56;17.41;57;0211 A2_2_57
526;9;9;11.5;17.38;17.24;59;0211 A2_2_59
527;8;8;9.71;15.35;15.45;60;0211 A2_2_60
528;NA;11.67;11.67;17.56;17.41;61;0211 A2_2_61
529;NA;10;10;15.69;15.75;62;0211 A2_2_62
530;NA;10.18;10.18;15.89;15.93;63;0211 A2_2_63
531;NA;10.24;10.24;15.96;15.99;64;0211 A2_2_64
532;7.5;7.5;8.11;13.45;13.78;65;0211 A2_2_65
533;NA;10.99;10.99;16.81;16.74;66;0211 A2_2_66
534;NA;10.93;10.93;16.75;16.68;67;0211 A2_2_67
535;NA;11.1;11.1;16.94;16.85;68;0211 A2_2_68
536;NA;7.92;7.92;13.22;13.57;69;0211 A2_2_69
537;NA;11.67;11.67;17.56;17.41;70;0211 A2_2_70
538;NA;7.85;7.85;13.14;13.5;71;0211 A2_2_71
539;NA;8.48;8.48;13.91;14.18;72;0211 A2_2_72
540;NA;9.82;9.82;15.48;15.57;73.1;0211 A2_2_73.1
541;NA;7.21;7.21;12.35;12.79;73.2;0211 A2_2_73.2
542;NA;11.05;11.05;16.87;16.8;74;0211 A2_2_74
543;NA;10.36;10.36;16.09;16.11;75;0211 A2_2_75
544;NA;12.27;12.27;18.22;18;76;0211 A2_2_76
545;NA;12.16;12.16;18.11;17.89;77;0211 A2_2_77
546;NA;11.89;11.89;17.81;17.62;78;0211 A2_2_78
547;7.5;7.5;10.88;16.68;16.63;80;0211 A2_2_80
548;NA;10.76;10.76;16.55;16.51;81;0211 A2_2_81
549;NA;12.16;12.16;18.11;17.89;82;0211 A2_2_82
550;NA;10.7;10.7;16.49;16.46;83;0211 A2_2_83
551;14;14;15.7;21.79;20.15;3;0220 A2_072SJQ_3
552;NA;14.67;14.67;20.75;19.25;5;0220 A2_072SJQ_5
553;NA;15.99;15.99;22.08;20.41;6;0220 A2_072SJQ_6
554;NA;14.77;14.77;20.86;19.34;9;0220 A2_072SJQ_9
555;16.5;16.5;12.76;18.75;17.53;10;0220 A2_072SJQ_10
556;NA;17.29;17.29;23.35;21.53;12;0220 A2_072SJQ_12
557;15.5;15.5;16.32;22.41;20.69;15;0220 A2_072SJQ_15
558;17.5;17.5;17.34;23.39;21.57;16;0220 A2_072SJQ_16
559;NA;14.62;14.62;20.7;19.2;18;0220 A2_072SJQ_18
560;16.5;16.5;13.91;19.97;18.57;19;0220 A2_072SJQ_19
561;NA;16.65;16.65;22.73;20.98;22;0220 A2_072SJQ_22
562;NA;11.05;11.05;16.87;15.95;24;0220 A2_072SJQ_24
563;NA;14.42;14.42;20.5;19.03;25;0220 A2_072SJQ_25
564;NA;15.99;15.99;22.08;20.41;27;0220 A2_072SJQ_27
565;NA;14.57;14.57;20.65;19.16;28;0220 A2_072SJQ_28
566;NA;15.89;15.89;21.99;20.32;29;0220 A2_072SJQ_29
567;18;18;13.7;19.75;18.39;30;0220 A2_072SJQ_30
568;NA;16.92;16.92;23;21.22;31;0220 A2_072SJQ_31
569;NA;17.56;17.56;23.61;21.77;33;0220 A2_072SJQ_33
570;19;19;17.97;23.99;22.11;36;0220 A2_072SJQ_36
571;NA;13.02;13.02;19.03;17.77;37;0220 A2_072SJQ_37
572;16.5;16.5;17.38;23.43;21.61;38;0220 A2_072SJQ_38
573;NA;14.47;14.47;20.55;19.07;40;0220 A2_072SJQ_40
574;NA;15.51;15.51;21.6;19.99;41;0220 A2_072SJQ_41
575;NA;16.41;16.41;22.5;20.78;44;0220 A2_072SJQ_44
576;NA;15.55;15.55;21.65;20.03;46;0220 A2_072SJQ_46
577;NA;16.27;16.27;22.36;20.65;47;0220 A2_072SJQ_47
578;NA;14.87;14.87;20.96;19.42;49;0220 A2_072SJQ_49
579;NA;15.07;15.07;21.16;19.6;50;0220 A2_072SJQ_50
580;NA;14.42;14.42;20.5;19.03;52;0220 A2_072SJQ_52
581;NA;14.06;14.06;20.13;18.71;53;0220 A2_072SJQ_53
582;NA;15.55;15.55;21.65;20.03;55;0220 A2_072SJQ_55
583;20;20;17.47;23.52;21.69;57;0220 A2_072SJQ_57
584;13.5;13.5;9.16;14.71;14.14;58;0220 A2_072SJQ_58
585;NA;16.55;16.55;22.64;20.9;61;0220 A2_072SJQ_61
586;NA;16.03;16.03;22.13;20.45;62;0220 A2_072SJQ_62
587;NA;17.61;17.61;23.65;21.81;64;0220 A2_072SJQ_64
588;NA;16.97;16.97;23.04;21.26;66;0220 A2_072SJQ_66
589;NA;14.62;14.62;20.7;19.2;67;0220 A2_072SJQ_67
590;NA;14.01;14.01;20.08;18.66;69;0220 A2_072SJQ_69
591;18;18;13.55;19.59;18.25;70;0220 A2_072SJQ_70
592;NA;15.07;15.07;21.16;19.6;71;0220 A2_072SJQ_71
593;20.5;20.5;19.78;25.64;23.65;72;0220 A2_072SJQ_72
594;NA;15.8;15.8;21.89;20.24;73;0220 A2_072SJQ_73
595;NA;14.57;14.57;20.65;19.16;74;0220 A2_072SJQ_74
596;NA;14.06;14.06;20.13;18.71;76;0220 A2_072SJQ_76
597;NA;13.86;13.86;19.92;18.53;77;0220 A2_072SJQ_77
598;NA;14.37;14.37;20.44;18.98;79;0220 A2_072SJQ_79
599;NA;15.99;15.99;22.08;20.41;80;0220 A2_072SJQ_80
600;NA;13.02;13.02;19.03;17.77;81;0220 A2_072SJQ_81
601;16;16;16.92;23;21.22;83;0220 A2_072SJQ_83
602;NA;12.86;12.86;18.86;17.63;85;0220 A2_072SJQ_85
603;NA;15.31;15.31;21.41;19.81;86;0220 A2_072SJQ_86
604;18.5;18.5;16.88;22.95;21.18;89;0220 A2_072SJQ_89
605;3.1;3.1;3.74;7.77;8.54;3;0222 A3_189SJQ_3
606;1.75;1.75;5.03;9.56;10.19;4;0222 A3_189SJQ_4
607;NA;3.3;3.3;7.14;7.94;6;0222 A3_189SJQ_6
608;NA;3.81;3.81;7.88;8.64;8;0222 A3_189SJQ_8
609;NA;3.81;3.81;7.88;8.64;15;0222 A3_189SJQ_15
610;NA;3.52;3.52;7.46;8.24;20.1;0222 A3_189SJQ_20.1
611;NA;3.37;3.37;7.25;8.04;20.2;0222 A3_189SJQ_20.2
612;NA;3.74;3.74;7.77;8.54;22;0222 A3_189SJQ_22
613;NA;3.52;3.52;7.46;8.24;26;0222 A3_189SJQ_26
614;3.5;3.5;3.59;7.56;8.34;28;0222 A3_189SJQ_28
615;NA;3.3;3.3;7.14;7.94;33;0222 A3_189SJQ_33
616;NA;4.75;4.75;9.17;9.84;34;0222 A3_189SJQ_34
617;NA;5.52;5.52;10.2;10.78;39;0222 A3_189SJQ_39
618;NA;4.39;4.39;8.69;9.39;42;0222 A3_189SJQ_42
619;2.2;2.2;4.82;9.27;9.93;43;0222 A3_189SJQ_43
620;3.5;3.5;4.18;8.39;9.12;44;0222 A3_189SJQ_44
621;3.5;3.5;3.74;7.77;8.54;50;0222 A3_189SJQ_50
622;NA;3.74;3.74;7.77;8.54;51;0222 A3_189SJQ_51
623;NA;4.75;4.75;9.17;9.84;56;0222 A3_189SJQ_56
624;3.2;3.2;3.67;7.67;8.44;57;0222 A3_189SJQ_57
625;3.3;3.3;3.52;7.46;8.24;62;0222 A3_189SJQ_62
626;3.25;3.25;3.67;7.67;8.44;66;0222 A3_189SJQ_66
627;NA;18.93;18.93;24.88;24.09;1;0223 A2_1_1
628;NA;16.51;16.51;22.59;21.91;2;0223 A2_1_2
629;NA;16.79;16.79;22.86;22.17;3;0223 A2_1_3
630;NA;17.02;17.02;23.08;22.37;4;0223 A2_1_4
631;NA;16.69;16.69;22.77;22.08;5;0223 A2_1_5
632;NA;15.26;15.26;21.36;20.77;6;0223 A2_1_6
633;16;16;18.06;24.07;23.31;7;0223 A2_1_7
634;15;15;14.37;20.44;19.94;9;0223 A2_1_9
635;NA;17.11;17.11;23.17;22.46;10;0223 A2_1_10
636;NA;15.8;15.8;21.89;21.26;11;0223 A2_1_11
637;16.5;16.5;16.74;22.82;22.12;12;0223 A2_1_12
638;NA;15.12;15.12;21.21;20.64;13;0223 A2_1_13
639;13.5;13.5;14.01;20.08;19.61;15;0223 A2_1_15
640;NA;18.14;18.14;24.15;23.39;16;0223 A2_1_16
641;NA;10.12;10.12;15.82;15.83;17;0223 A2_1_17
642;NA;18.19;18.19;24.19;23.43;18;0223 A2_1_18
643;NA;16.88;16.88;22.95;22.25;19;0223 A2_1_19
644;14;14;17.29;23.35;22.62;20;0223 A2_1_20
645;NA;16.37;16.37;22.45;21.78;21;0223 A2_1_21
646;15;15;17.43;23.48;22.75;22;0223 A2_1_22
647;12.5;12.5;13.02;19.03;18.67;23;0223 A2_1_23
648;NA;14.11;14.11;20.18;19.7;24;0223 A2_1_24
649;NA;15.41;15.41;21.5;20.91;25;0223 A2_1_25
650;NA;11.89;11.89;17.81;17.58;26;0223 A2_1_26
651;12;12;11.39;17.25;17.09;27;0223 A2_1_27
652;14.75;14.75;16.32;22.41;21.74;28;0223 A2_1_28
653;14;14;16.83;22.91;22.21;29;0223 A2_1_29
654;NA;15.94;15.94;22.03;21.39;30;0223 A2_1_30
655;NA;14.62;14.62;20.7;20.18;31;0223 A2_1_31
656;NA;15.36;15.36;21.45;20.86;32;0223 A2_1_32
657;NA;11.72;11.72;17.62;17.42;33;0223 A2_1_33
658;NA;14.87;14.87;20.96;20.41;34;0223 A2_1_34
659;NA;16.79;16.79;22.86;22.17;35;0223 A2_1_35
660;NA;14.37;14.37;20.44;19.94;36;0223 A2_1_36
661;NA;15.07;15.07;21.16;20.59;37;0223 A2_1_37
662;NA;14.92;14.92;21.01;20.45;38;0223 A2_1_38
663;14;14;17.88;23.9;23.15;39;0223 A2_1_39
664;NA;19.44;19.44;25.34;24.54;40;0223 A2_1_40
665;NA;6;6;10.83;11.4;42;0223 A2_1_42
666;NA;15.65;15.65;21.75;21.13;43;0223 A2_1_43
667;16.5;16.5;19.52;25.41;24.67;1;0223 A2_2_1
668;NA;15.94;15.94;22.03;21.43;2.1;0223 A2_2_2.1
669;NA;14.42;14.42;20.5;20.03;2.2;0223 A2_2_2.2
670;NA;17.52;17.52;23.56;22.87;3;0223 A2_2_3
671;NA;20.11;20.11;25.93;25.18;4;0223 A2_2_4
672;NA;15.6;15.6;21.7;21.13;5;0223 A2_2_5
673;14.5;14.5;17.2;23.26;22.58;6;0223 A2_2_6
674;NA;16.74;16.74;22.82;22.17;7;0223 A2_2_7
675;15.5;15.5;15.6;21.7;21.13;8;0223 A2_2_8
676;NA;13.81;13.81;19.86;19.45;9;0223 A2_2_9
677;NA;16.74;16.74;22.82;22.17;10;0223 A2_2_10
678;NA;18.1;18.1;24.11;23.39;11;0223 A2_2_11
679;16.5;16.5;14.67;20.75;20.26;12;0223 A2_2_12
680;15;15;21.44;27.08;26.35;13;0223 A2_2_13
681;NA;14.22;14.22;20.29;19.84;14;0223 A2_2_14
682;14;14;15.99;22.08;21.48;15;0223 A2_2_15
683;13;13;12.38;18.34;18.09;16;0223 A2_2_16
684;NA;16.6;16.6;22.68;22.04;17;0223 A2_2_17
685;11;11;7.98;13.3;13.63;18;0223 A2_2_18
686;NA;19.82;19.82;25.68;24.93;19;0223 A2_2_19
687;NA;15.65;15.65;21.75;21.17;21;0223 A2_2_21
688;NA;17.88;17.88;23.9;23.19;22;0223 A2_2_22
689;NA;19.73;19.73;25.6;24.85;23.1;0223 A2_2_23.1
690;NA;16.03;16.03;22.13;21.52;24;0223 A2_2_24
691;NA;16.55;16.55;22.64;22;25;0223 A2_2_25
692;NA;9.82;9.82;15.48;15.56;26.2;0223 A2_2_26.2
693;NA;7.92;7.92;13.22;13.56;26.3;0223 A2_2_26.3
694;NA;15.75;15.75;21.84;21.26;27;0223 A2_2_27
695;NA;15.65;15.65;21.75;21.17;28;0223 A2_2_28
696;NA;13.81;13.81;19.86;19.45;29;0223 A2_2_29
697;16;16;16.46;22.54;21.91;30;0223 A2_2_30
698;NA;13.44;13.44;19.48;19.11;32;0223 A2_2_32
699;NA;18.1;18.1;24.11;23.39;33;0223 A2_2_33
700;NA;15.31;15.31;21.41;20.86;34;0223 A2_2_34
701;NA;6.21;6.21;11.09;11.64;1;0226 A2_151SJQ_1
702;NA;4.39;4.39;8.69;9.45;2;0226 A2_151SJQ_2
703;NA;3.59;3.59;7.56;8.39;3;0226 A2_151SJQ_3
704;NA;3.67;3.67;7.67;8.49;4;0226 A2_151SJQ_4
705;NA;4.25;4.25;8.49;9.26;5;0226 A2_151SJQ_5
706;4;4;5.8;10.56;11.17;9;0226 A2_151SJQ_9
707;NA;5.59;5.59;10.29;10.92;10;0226 A2_151SJQ_10
708;3.5;3.5;4.1;8.29;9.07;11;0226 A2_151SJQ_11
709;NA;4.39;4.39;8.69;9.45;12;0226 A2_151SJQ_12
710;NA;3.96;3.96;8.08;8.88;13;0226 A2_151SJQ_13
711;NA;4.53;4.53;8.88;9.63;14;0226 A2_151SJQ_14
712;3.5;3.5;4.75;9.17;9.9;15;0226 A2_151SJQ_15
713;3.75;3.75;4.39;8.69;9.45;16;0226 A2_151SJQ_16
714;NA;4.39;4.39;8.69;9.45;17;0226 A2_151SJQ_17
715;NA;4.96;4.96;9.46;10.16;18;0226 A2_151SJQ_18
716;NA;3.37;3.37;7.25;8.09;19;0226 A2_151SJQ_19
717;NA;3.37;3.37;7.25;8.09;21;0226 A2_151SJQ_21
718;NA;4.61;4.61;8.98;9.72;22;0226 A2_151SJQ_22
719;NA;4.53;4.53;8.88;9.63;23;0226 A2_151SJQ_23
720;NA;4.53;4.53;8.88;9.63;24;0226 A2_151SJQ_24
721;NA;5.73;5.73;10.47;11.09;25;0226 A2_151SJQ_25
722;NA;4.25;4.25;8.49;9.26;26;0226 A2_151SJQ_26
723;4.75;4.75;5.73;10.47;11.09;27;0226 A2_151SJQ_27
724;NA;6.34;6.34;11.26;11.8;28;0226 A2_151SJQ_28
725;NA;5.8;5.8;10.56;11.17;29;0226 A2_151SJQ_29
726;NA;5.66;5.66;10.38;11.01;31;0226 A2_151SJQ_31
727;NA;4.82;4.82;9.27;9.99;32;0226 A2_151SJQ_32
728;NA;3.96;3.96;8.08;8.88;33;0226 A2_151SJQ_33
729;5;5;7.59;12.83;13.2;34;0226 A2_151SJQ_34
730;NA;5.1;5.1;9.65;10.34;35;0226 A2_151SJQ_35
731;NA;5.59;5.59;10.29;10.92;36;0226 A2_151SJQ_36
732;NA;4.82;4.82;9.27;9.99;37;0226 A2_151SJQ_37
733;5;5;5.66;10.38;11.01;38;0226 A2_151SJQ_38
734;NA;4.89;4.89;9.37;10.08;39;0226 A2_151SJQ_39
735;5.25;5.25;5.66;10.38;11.01;40;0226 A2_151SJQ_40
736;NA;4.61;4.61;8.98;9.72;41;0226 A2_151SJQ_41
737;NA;4.89;4.89;9.37;10.08;42;0226 A2_151SJQ_42
738;NA;5.93;5.93;10.74;11.33;43;0226 A2_151SJQ_43
739;5.25;5.25;3.81;7.88;8.69;44;0226 A2_151SJQ_44
740;NA;5.1;5.1;9.65;10.34;45;0226 A2_151SJQ_45
741;NA;4.18;4.18;8.39;9.17;46;0226 A2_151SJQ_46
742;4;4;5.24;9.84;10.51;47;0226 A2_151SJQ_47
743;NA;6.07;6.07;10.92;11.49;48;0226 A2_151SJQ_48
744;NA;4.18;4.18;8.39;9.17;49;0226 A2_151SJQ_49
745;NA;5.59;5.59;10.29;10.92;50;0226 A2_151SJQ_50
746;NA;4.25;4.25;8.49;9.26;51;0226 A2_151SJQ_51
747;3.75;3.75;3.88;7.98;8.79;53;0226 A2_151SJQ_53
748;5;5;6.74;11.77;12.25;54;0226 A2_151SJQ_54
749;NA;5.31;5.31;9.93;10.59;55;0226 A2_151SJQ_55
750;NA;5.38;5.38;10.02;10.67;56;0226 A2_151SJQ_56
751;4;4;5.1;9.65;10.34;57;0226 A2_151SJQ_57
752;NA;3.45;3.45;7.35;8.19;58;0226 A2_151SJQ_58
753;4.25;4.25;4.53;8.88;9.63;60;0226 A2_151SJQ_60
754;5;5;5.59;10.29;10.92;63;0226 A2_151SJQ_63
755;NA;13.08;13.08;19.09;18.61;1;0228 A2_1_1
756;15.25;15.25;15.41;21.5;20.78;2;0228 A2_1_2
757;NA;15.7;15.7;21.79;21.05;3;0228 A2_1_3
758;15.5;15.5;18.76;24.72;23.79;4;0228 A2_1_4
759;NA;16.03;16.03;22.13;21.35;5;0228 A2_1_5
760;14.75;14.75;16.88;22.95;22.12;6;0228 A2_1_6
761;NA;16.22;16.22;22.31;21.52;7;0228 A2_1_7
762;15.25;15.25;17.47;23.52;22.65;8;0228 A2_1_8
763;12;12;9.1;14.64;14.7;9;0228 A2_1_9
764;NA;18.5;18.5;24.48;23.56;10;0228 A2_1_10
765;NA;15.41;15.41;21.5;20.78;11;0228 A2_1_11
766;NA;4.1;4.1;8.29;9.01;16;0228 A2_1_16
767;NA;12.97;12.97;18.98;18.51;17;0228 A2_1_17
768;NA;6.21;6.21;11.09;11.57;18;0228 A2_1_18
769;NA;14.47;14.47;20.55;19.91;19;0228 A2_1_19
770;NA;14.67;14.67;20.75;20.1;20;0228 A2_1_20
771;NA;15.75;15.75;21.84;21.09;21;0228 A2_1_21
772;15.25;15.25;12;17.93;17.58;22;0228 A2_1_22
773;NA;19.69;19.69;25.56;24.62;23;0228 A2_1_23
774;NA;15.55;15.55;21.65;20.91;24;0228 A2_1_24
775;15;15;17.34;23.39;22.53;25;0228 A2_1_25
776;NA;12.11;12.11;18.05;17.69;26;0228 A2_1_26
777;NA;16.88;16.88;22.95;22.12;27;0228 A2_1_27
778;NA;15.36;15.36;21.45;20.74;28;0228 A2_1_28
779;14.5;14.5;18.76;24.72;23.79;29;0228 A2_1_29
780;15;15;18.67;24.64;23.71;30;0228 A2_1_30
781;NA;12.43;12.43;18.4;18;31;0228 A2_1_31
782;NA;15.02;15.02;21.11;20.42;32;0228 A2_1_32
783;NA;18.36;18.36;24.36;23.44;35;0228 A2_1_35
784;NA;17.56;17.56;23.61;22.73;36;0228 A2_1_36
785;NA;17.43;17.43;23.48;22.61;37;0228 A2_1_37
786;13;13;11.39;17.25;16.99;38;0228 A2_1_38
787;7.5;7.5;4.1;8.29;9.01;40;0228 A2_1_40
788;NA;17.79;17.79;23.82;22.93;41;0228 A2_1_41
789;NA;10.99;10.99;16.81;16.6;42;0228 A2_1_42
790;10;10;7.34;12.51;12.83;43;0228 A2_1_43
791;NA;14.87;14.87;20.96;20.28;45;0228 A2_1_45
792;NA;14.87;14.87;20.96;20.28;46;0228 A2_1_46
793;NA;14.77;14.77;20.86;20.19;48;0228 A2_1_48
794;14.25;14.25;19.86;25.71;24.76;49;0228 A2_1_49
795;13.5;13.5;12.86;18.86;18.41;50;0228 A2_1_50
796;NA;13.5;13.5;19.54;19.01;51;0228 A2_1_51
797;NA;14.37;14.37;20.44;19.82;52;0228 A2_1_52
798;15;15;17.56;23.61;22.73;53;0228 A2_1_53
799;NA;13.55;13.55;19.59;19.05;13.1;0228 A2_1_13.1
800;NA;12;12;17.93;17.58;15.1;0228 A2_1_15.1
801;NA;10.18;10.18;15.89;15.79;15.2;0228 A2_1_15.2
802;NA;12.65;12.65;18.63;18.2;34.1;0228 A2_1_34.1
803;NA;11.39;11.39;17.25;16.99;34.2;0228 A2_1_34.2
804;NA;18.76;18.76;24.72;23.79;4.1;0228 A2_1_4.1
805;NA;19.06;19.06;24.99;24.06;44.1;0228 A2_1_44.1
806;NA;13.02;13.02;19.03;18.56;44.2;0228 A2_1_44.2
807;15.25;15.25;10.18;15.89;15.86;1;0228 A2_2_1
808;NA;18.58;18.58;24.56;23.74;2;0228 A2_2_2
809;NA;13.6;13.6;19.64;19.19;3;0228 A2_2_3
810;NA;13.18;13.18;19.2;18.79;4;0228 A2_2_4
811;NA;14.06;14.06;20.13;19.62;5;0228 A2_2_5
812;NA;15.12;15.12;21.21;20.6;6;0228 A2_2_6
813;NA;16.65;16.65;22.73;22;7;0228 A2_2_7
814;NA;15.99;15.99;22.08;21.4;8;0228 A2_2_8
815;NA;16.41;16.41;22.5;21.79;9;0228 A2_2_9
816;NA;16.83;16.83;22.91;22.17;10;0228 A2_2_10
817;NA;13.76;13.76;19.81;19.33;11;0228 A2_2_11
818;17.25;17.25;18.76;24.72;23.89;12;0228 A2_2_12
819;NA;13.86;13.86;19.92;19.43;13;0228 A2_2_13
