"","predio","rodal.x","genero","especie.x","plot","codigo_formula","placa_id","dap_2022","pmd_cm","hip_height_m","est_arbol","dan","agt","int","codigo","rodal.y","especie.y","est_edad","est_altitud","parcela","fecha","individuo","dap_2017","pmd","altura_total_formula","altura_10","altura_7_5","altura_5","altura_15","altura_3_75","altura_directa","altura_estimada","dist_altura","h1","h2","observaciones","codi_formula"
"13664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_38.3","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"38.299999999999997",7.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_38.3"
"13665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_39","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"39",12.9,1.3,"13.5",13.5,0,FALSE,FALSE,FALSE,0,NA,10,2,25,NA,"1600A1_2_39"
"13666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_40","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"40",19.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_40"
"13667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_41","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"41",19.5,1.3,"13.5",13.5,0,FALSE,FALSE,FALSE,0,NA,10,3,24,NA,"1600A1_2_41"
"13668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_42.1","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"42.1",10.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_42.1"
"13669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_42.2","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"42.2",7.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_42.2"
"13670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_43.1","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"43.1",5.8,1.3,"5.5",5.5,0,FALSE,FALSE,FALSE,0,NA,10,2,9,NA,"1600A1_2_43.1"
"13671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_44.1","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"44.1",11.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_44.1"
"13672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_44.2","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"44.2",6.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_44.2"
"13673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_45","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"45",10.2,1.3,"14",14,0,FALSE,FALSE,FALSE,0,NA,10,2,26,NA,"1600A1_2_45"
"13674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_46","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"46",10.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_46"
"13675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_47","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"47",8.3,1.3,"9.5",9.5,0,FALSE,FALSE,FALSE,0,NA,10,1,18,NA,"1600A1_2_47"
"13676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_48","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"48",9.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_48"
"13677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_49","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"49",5.5,1.3,"6",6,0,FALSE,FALSE,FALSE,0,NA,10,2,10,NA,"1600A1_2_49"
"13678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_50","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"50",5.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_50"
"13679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_51","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"51",21.9,1.3,"17",17,0,FALSE,FALSE,FALSE,0,NA,10,-2,36,NA,"1600A1_2_51"
"13680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_52","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"52",11.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_52"
"13681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_53","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"53",7.9,1.3,"11",11,0,FALSE,FALSE,FALSE,0,NA,10,3,19,NA,"1600A1_2_53"
"13682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_54","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"54",13.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1600A1_2_54"
"13683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600A1_2_55","1600 A1","globulus-rebrote","Adulto","Bajo",2,2017-04-20,"55",15.2,1.3,"14.5",14.5,0,FALSE,FALSE,FALSE,0,NA,10,2,27,NA,"1600A1_2_55"
"13684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_187","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"187",25.7,1.3,"19.25",NA,19.25,FALSE,FALSE,FALSE,0,NA,7.5,3.5,35,"Altura anormal","1601A1_1_187"
"13685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"1",4.1,1.3,"6",6,0,FALSE,FALSE,FALSE,0,NA,10,1.5,10.5,NA,"1601A1_1_1"
"13686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"2",3.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_2"
"13687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"3",4.6,1.3,"6.75",6.75,0,FALSE,FALSE,FALSE,0,NA,10,2.5,11,NA,"1601A1_1_3"
"13688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_4.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"4.1",4.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_4.1"
"13689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_4.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"4.2",3.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_4.2"
"13690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_5","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"5",4,1.3,"3.25",3.25,0,FALSE,FALSE,FALSE,0,NA,10,2,4.5,NA,"1601A1_1_5"
"13691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_6","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"6",6.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_6"
"13692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_7","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"7",6.3,1.3,"5",5,0,FALSE,FALSE,FALSE,0,NA,10,2,8,NA,"1601A1_1_7"
"13693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_8.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"8.1",6.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_8.1"
"13694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_8.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"8.2",3.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_8.2"
"13695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_9","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"9",6.2,1.3,"6.25",6.25,0,FALSE,FALSE,FALSE,0,NA,10,2.5,10,NA,"1601A1_1_9"
"13696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_10","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"10",4.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_10"
"13697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_11","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"11",2.9,1.3,"3.75",3.75,0,FALSE,FALSE,FALSE,0,NA,10,2.5,5,NA,"1601A1_1_11"
"13698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_12","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"12",3.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_12"
"13699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_13","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"13",5.2,1.3,"4.5",4.5,0,FALSE,FALSE,FALSE,0,NA,10,2,7,NA,"1601A1_1_13"
"13700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_14","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"14",4.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_14"
"13701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_15.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"15.1",2.8,1.3,"5.0999999999999996",5.1,0,FALSE,FALSE,FALSE,0,NA,10,2.2,8,NA,"1601A1_1_15.1"
"13702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_15.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"15.2",2.6,1.3,"4.5999999999999996",4.6,0,FALSE,FALSE,FALSE,0,NA,10,2.2,7,NA,"1601A1_1_15.2"
"13703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_16","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"16",3.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_16"
"13704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_17.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"17.1",19.7,1.3,"11.5",11.5,0,FALSE,FALSE,FALSE,0,NA,10,2,21,NA,"1601A1_1_17.1"
"13705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_17.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"17.2",5.9,1.3,"6",6,0,FALSE,FALSE,FALSE,0,NA,10,2,10,NA,"1601A1_1_17.2"
"13706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_18","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"18",3.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_18"
"13707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_19.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"19.1",5.7,1.3,"5.25",5.25,0,FALSE,FALSE,FALSE,0,NA,10,1.5,9,NA,"1601A1_1_19.1"
"13708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_19.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"19.2",2.8,1.3,"2.75",2.75,0,FALSE,FALSE,FALSE,0,NA,10,1.5,4,NA,"1601A1_1_19.2"
"13709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_19.3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"19.3",1.9,1.3,"2.25",2.25,0,FALSE,FALSE,FALSE,0,NA,10,1.5,3,NA,"1601A1_1_19.3"
"13710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_20","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"20",4.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_20"
"13711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_21.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"21.1",2.3,1.3,"3.5",3.5,0,FALSE,FALSE,FALSE,0,NA,10,2,5,NA,"1601A1_1_21.1"
"13712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_21.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"21.2",1.9,1.3,"3.5",3.5,0,FALSE,FALSE,FALSE,0,NA,10,2,5,NA,"1601A1_1_21.2"
"13713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_22","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"22",3.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_22"
"13714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_23.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"23.1",6.2,1.3,"9",9,0,FALSE,FALSE,FALSE,0,NA,10,2,16,NA,"1601A1_1_23.1"
"13715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_23.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"23.2",4.2,1.3,"5",5,0,FALSE,FALSE,FALSE,0,NA,10,2,8,NA,"1601A1_1_23.2"
"13716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_23.3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"23.3",3.1,1.3,"5",5,0,FALSE,FALSE,FALSE,0,NA,10,2,8,NA,"1601A1_1_23.3"
"13717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_24.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"24.1",5.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_24.1"
"13718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_24.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"24.2",5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_24.2"
"13719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_25","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"25",4.3,1.3,"5.25",5.25,0,FALSE,FALSE,FALSE,0,NA,10,2,8.5,NA,"1601A1_1_25"
"13720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_26.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"26.1",10.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_26.1"
"13721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_26.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"26.2",3.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_26.2"
"13722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_27","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"27",6.2,1.3,"5.5",5.5,0,FALSE,FALSE,FALSE,0,NA,10,1,10,NA,"1601A1_1_27"
"13723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_28","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"28",4.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_28"
"13724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_29","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"29",4.2,1.3,"5.5",5.5,0,FALSE,FALSE,FALSE,0,NA,10,1,10,NA,"1601A1_1_29"
"13725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_30.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"30.1",5.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_30.1"
"13726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_30.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"30.2",3.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_30.2"
"13727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_30.3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"30.3",2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_30.3"
"13728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_30.4","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"30.4",1.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_30.4"
"13729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_31.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"31.1",2.4,1.3,"4.5",4.5,0,FALSE,FALSE,FALSE,0,NA,10,1,8,NA,"1601A1_1_31.1"
"13730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_31.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"31.2",2.1,1.3,"4",4,0,FALSE,FALSE,FALSE,0,NA,10,1,7,NA,"1601A1_1_31.2"
"13731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_32.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"32.1",3.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_32.1"
"13732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_32.3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"32.3",2.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_32.3"
"13733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_33","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"33",6.5,1.3,"6.5",6.5,0,FALSE,FALSE,FALSE,0,NA,10,1,12,NA,"1601A1_1_33"
"13734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_34","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"34",1.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_34"
"13735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_35","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"35",3.3,1.3,"4",4,0,FALSE,FALSE,FALSE,0,NA,10,0,8,NA,"1601A1_1_35"
"13736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_36","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"36",2.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_36"
"13737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_37.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"37.1",5.2,1.3,"5",5,0,FALSE,FALSE,FALSE,0,NA,10,0,10,NA,"1601A1_1_37.1"
"13738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_37.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"37.2",6.4,1.3,"4",4,0,FALSE,FALSE,FALSE,0,NA,10,0,8,NA,"1601A1_1_37.2"
"13739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_37.3","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"37.3",2.9,1.3,"2.5",2.5,0,FALSE,FALSE,FALSE,0,NA,10,0,5,NA,"1601A1_1_37.3"
"13740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_38.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"38.1",11.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_38.1"
"13741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_38.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"38.2",4.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_38.2"
"13742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_39","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"39",6.6,1.3,"7",7,0,FALSE,FALSE,FALSE,0,NA,10,0,14,NA,"1601A1_1_39"
"13743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_40","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"40",16.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_40"
"13744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_41.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"41.1",5.7,1.3,"6.5",6.5,0,FALSE,FALSE,FALSE,0,NA,10,1,12,NA,"1601A1_1_41.1"
"13745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_41.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"41.2",3.4,1.3,"4",4,0,FALSE,FALSE,FALSE,0,NA,10,1,7,NA,"1601A1_1_41.2"
"13746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_42","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"42",2.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_42"
"13747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_43","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"43",2.7,1.3,"3.5",3.5,0,FALSE,FALSE,FALSE,0,NA,10,1,6,NA,"1601A1_1_43"
"13748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_44.1","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"44.1",6.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_44.1"
"13749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_44.2","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"44.2",4.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_44.2"
"13750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_45","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"45",5.3,1.3,"9",9,0,FALSE,FALSE,FALSE,0,NA,10,2,16,NA,"1601A1_1_45"
"13751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_46","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"46",4.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"1601A1_1_46"
"13752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1601A1_1_47","1601 A1","globulus-rebrote","Adulto","Bajo",1,2017-04-19,"47",3.4,1.3,"5.5",5.5,0,FALSE,FALSE,FALSE,0,NA,10,2,9,NA,"1601A1_1_47"
